DOB,AGE,DATE,population,Cumulative,Rank
12/8/1941,26322,1/1/2014,81768,6889885583,6889844699
12/7/1941,26323,1/1/2014,81757,6889967341,6889926462
12/6/1941,26324,1/1/2014,81747,6890049087,6890008214
12/5/1941,26325,1/1/2014,81736,6890130823,6890089955
12/4/1941,26326,1/1/2014,81725,6890212548,6890171686
12/3/1941,26327,1/1/2014,81714,6890294263,6890253405
12/2/1941,26328,1/1/2014,81703,6890375966,6890335114
12/1/1941,26329,1/1/2014,81693,6890457659,6890416812
11/30/1941,26330,1/1/2014,81682,6890539340,6890498499
11/29/1941,26331,1/1/2014,81671,6890621011,6890580176
11/28/1941,26332,1/1/2014,81660,6890702672,6890661841
11/27/1941,26333,1/1/2014,81649,6890784321,6890743496
11/26/1941,26334,1/1/2014,81639,6890865960,6890825140
11/25/1941,26335,1/1/2014,81628,6890947587,6890906773
11/24/1941,26336,1/1/2014,81617,6891029204,6890988396
11/23/1941,26337,1/1/2014,81606,6891110811,6891070007
11/22/1941,26338,1/1/2014,81595,6891192406,6891151608
11/21/1941,26339,1/1/2014,81585,6891273991,6891233198
11/20/1941,26340,1/1/2014,81574,6891355564,6891314777
11/19/1941,26341,1/1/2014,81563,6891437127,6891396346
11/18/1941,26342,1/1/2014,81552,6891518680,6891477904
11/17/1941,26343,1/1/2014,81541,6891600221,6891559450
11/16/1941,26344,1/1/2014,81531,6891681752,6891640986
11/15/1941,26345,1/1/2014,81520,6891763272,6891722512
11/14/1941,26346,1/1/2014,81509,6891844781,6891804026
11/13/1941,26347,1/1/2014,81498,6891926279,6891885530
11/12/1941,26348,1/1/2014,81488,6892007767,6891967023
11/11/1941,26349,1/1/2014,81477,6892089243,6892048505
11/10/1941,26350,1/1/2014,81466,6892170709,6892129976
11/9/1941,26351,1/1/2014,81455,6892252165,6892211437
11/8/1941,26352,1/1/2014,81444,6892333609,6892292887
11/7/1941,26353,1/1/2014,81434,6892415043,6892374326
11/6/1941,26354,1/1/2014,81423,6892496466,6892455754
11/5/1941,26355,1/1/2014,81412,6892577878,6892537172
11/4/1941,26356,1/1/2014,81401,6892659279,6892618578
11/3/1941,26357,1/1/2014,81391,6892740670,6892699974
11/2/1941,26358,1/1/2014,81380,6892822050,6892781360
11/1/1941,26359,1/1/2014,81369,6892903419,6892862734
10/31/1941,26360,1/1/2014,81358,6892984777,6892944098
10/30/1941,26361,1/1/2014,81348,6893066124,6893025451
10/29/1941,26362,1/1/2014,81337,6893147461,6893106793
10/28/1941,26363,1/1/2014,81326,6893228787,6893188124
10/27/1941,26364,1/1/2014,81315,6893310103,6893269445
10/26/1941,26365,1/1/2014,81305,6893391407,6893350755
10/25/1941,26366,1/1/2014,81294,6893472701,6893432054
10/24/1941,26367,1/1/2014,81283,6893553984,6893513342
10/23/1941,26368,1/1/2014,81272,6893635256,6893594620
10/22/1941,26369,1/1/2014,81262,6893716518,6893675887
10/21/1941,26370,1/1/2014,81251,6893797768,6893757143
10/20/1941,26371,1/1/2014,81240,6893879008,6893838388
10/19/1941,26372,1/1/2014,81229,6893960238,6893919623
10/18/1941,26373,1/1/2014,81219,6894041456,6894000847
10/17/1941,26374,1/1/2014,81208,6894122664,6894082060
10/16/1941,26375,1/1/2014,81197,6894203861,6894163262
10/15/1941,26376,1/1/2014,81186,6894285047,6894244454
10/14/1941,26377,1/1/2014,81176,6894366223,6894325635
10/13/1941,26378,1/1/2014,81165,6894447388,6894406805
10/12/1941,26379,1/1/2014,81154,6894528542,6894487965
10/11/1941,26380,1/1/2014,81143,6894609685,6894569113
10/10/1941,26381,1/1/2014,81133,6894690818,6894650251
10/9/1941,26382,1/1/2014,81122,6894771940,6894731379
10/8/1941,26383,1/1/2014,81111,6894853051,6894812495
10/7/1941,26384,1/1/2014,81100,6894934151,6894893601
10/6/1941,26385,1/1/2014,81090,6895015241,6894974696
10/5/1941,26386,1/1/2014,81079,6895096320,6895055780
10/4/1941,26387,1/1/2014,81068,6895177388,6895136854
10/3/1941,26388,1/1/2014,81058,6895258446,6895217917
10/2/1941,26389,1/1/2014,81047,6895339493,6895298969
10/1/1941,26390,1/1/2014,81036,6895420529,6895380011
9/30/1941,26391,1/1/2014,81025,6895501554,6895461041
9/29/1941,26392,1/1/2014,81015,6895582569,6895542061
9/28/1941,26393,1/1/2014,81004,6895663573,6895623071
9/27/1941,26394,1/1/2014,80993,6895744566,6895704069
9/26/1941,26395,1/1/2014,80983,6895825548,6895785057
9/25/1941,26396,1/1/2014,80972,6895906520,6895866034
9/24/1941,26397,1/1/2014,80961,6895987481,6895947001
9/23/1941,26398,1/1/2014,80950,6896068432,6896027957
9/22/1941,26399,1/1/2014,80940,6896149371,6896108902
9/21/1941,26400,1/1/2014,80929,6896230300,6896189836
9/20/1941,26401,1/1/2014,80918,6896311219,6896270760
9/19/1941,26402,1/1/2014,80908,6896392126,6896351672
9/18/1941,26403,1/1/2014,80897,6896473023,6896432575
9/17/1941,26404,1/1/2014,80886,6896553909,6896513466
9/16/1941,26405,1/1/2014,80875,6896634785,6896594347
9/15/1941,26406,1/1/2014,80865,6896715650,6896675217
9/14/1941,26407,1/1/2014,80854,6896796504,6896756077
9/13/1941,26408,1/1/2014,80843,6896877347,6896836925
9/12/1941,26409,1/1/2014,80833,6896958180,6896917763
9/11/1941,26410,1/1/2014,80822,6897039002,6896998591
9/10/1941,26411,1/1/2014,80811,6897119813,6897079407
9/9/1941,26412,1/1/2014,80801,6897200614,6897160213
9/8/1941,26413,1/1/2014,80790,6897281404,6897241009
9/7/1941,26414,1/1/2014,80779,6897362183,6897321793
9/6/1941,26415,1/1/2014,80769,6897442951,6897402567
9/5/1941,26416,1/1/2014,80758,6897523709,6897483330
9/4/1941,26417,1/1/2014,80747,6897604456,6897564083
9/3/1941,26418,1/1/2014,80737,6897685193,6897644825
9/2/1941,26419,1/1/2014,80726,6897765919,6897725556
9/1/1941,26420,1/1/2014,80715,6897846634,6897806276
8/31/1941,26421,1/1/2014,80704,6897927338,6897886986
8/30/1941,26422,1/1/2014,80694,6898008032,6897967685
8/29/1941,26423,1/1/2014,80683,6898088715,6898048374
8/28/1941,26424,1/1/2014,80672,6898169388,6898129052
8/27/1941,26425,1/1/2014,80662,6898250050,6898209719
8/26/1941,26426,1/1/2014,80651,6898330701,6898290375
8/25/1941,26427,1/1/2014,80640,6898411341,6898371021
8/24/1941,26428,1/1/2014,80630,6898491971,6898451656
8/23/1941,26429,1/1/2014,80619,6898572590,6898532281
8/22/1941,26430,1/1/2014,80608,6898653199,6898612894
8/21/1941,26431,1/1/2014,80598,6898733796,6898693498
8/20/1941,26432,1/1/2014,80587,6898814384,6898774090
8/19/1941,26433,1/1/2014,80576,6898894960,6898854672
8/18/1941,26434,1/1/2014,80566,6898975526,6898935243
8/17/1941,26435,1/1/2014,80555,6899056081,6899015803
8/16/1941,26436,1/1/2014,80545,6899136626,6899096353
8/15/1941,26437,1/1/2014,80534,6899217159,6899176893
8/14/1941,26438,1/1/2014,80523,6899297683,6899257421
8/13/1941,26439,1/1/2014,80513,6899378195,6899337939
8/12/1941,26440,1/1/2014,80502,6899458697,6899418446
8/11/1941,26441,1/1/2014,80491,6899539188,6899498943
8/10/1941,26442,1/1/2014,80481,6899619669,6899579429
8/9/1941,26443,1/1/2014,80470,6899700139,6899659904
8/8/1941,26444,1/1/2014,80459,6899780598,6899740369
8/7/1941,26445,1/1/2014,80449,6899861047,6899820823
8/6/1941,26446,1/1/2014,80438,6899941485,6899901266
8/5/1941,26447,1/1/2014,80427,6900021913,6899981699
8/4/1941,26448,1/1/2014,80417,6900102329,6900062121
8/3/1941,26449,1/1/2014,80406,6900182735,6900142532
8/2/1941,26450,1/1/2014,80396,6900263131,6900222933
8/1/1941,26451,1/1/2014,80385,6900343516,6900303323
7/31/1941,26452,1/1/2014,80374,6900423890,6900383703
7/30/1941,26453,1/1/2014,80364,6900504254,6900464072
7/29/1941,26454,1/1/2014,80353,6900584607,6900544430
7/28/1941,26455,1/1/2014,80342,6900664949,6900624778
7/27/1941,26456,1/1/2014,80332,6900745281,6900705115
7/26/1941,26457,1/1/2014,80321,6900825602,6900785441
7/25/1941,26458,1/1/2014,80310,6900905912,6900865757
7/24/1941,26459,1/1/2014,80300,6900986212,6900946062
7/23/1941,26460,1/1/2014,80289,6901066501,6901026357
7/22/1941,26461,1/1/2014,80279,6901146780,6901106641
7/21/1941,26462,1/1/2014,80268,6901227048,6901186914
7/20/1941,26463,1/1/2014,80257,6901307305,6901267177
7/19/1941,26464,1/1/2014,80248,6901387553,6901347429
7/18/1941,26465,1/1/2014,80238,6901467791,6901427672
7/17/1941,26466,1/1/2014,80228,6901548019,6901507905
7/16/1941,26467,1/1/2014,80218,6901628237,6901588128
7/15/1941,26468,1/1/2014,80208,6901708445,6901668341
7/14/1941,26469,1/1/2014,80199,6901788644,6901748545
7/13/1941,26470,1/1/2014,80189,6901868833,6901828739
7/12/1941,26471,1/1/2014,80179,6901949012,6901908923
7/11/1941,26472,1/1/2014,80169,6902029181,6901989097
7/10/1941,26473,1/1/2014,80160,6902109341,6902069261
7/9/1941,26474,1/1/2014,80150,6902189491,6902149416
7/8/1941,26475,1/1/2014,80140,6902269631,6902229561
7/7/1941,26476,1/1/2014,80130,6902349761,6902309696
7/6/1941,26477,1/1/2014,80120,6902429882,6902389821
7/5/1941,26478,1/1/2014,80111,6902509992,6902469937
7/4/1941,26479,1/1/2014,80101,6902590093,6902550043
7/3/1941,26480,1/1/2014,80091,6902670184,6902630139
7/2/1941,26481,1/1/2014,80081,6902750266,6902710225
7/1/1941,26482,1/1/2014,80072,6902830337,6902790302
6/30/1941,26483,1/1/2014,80062,6902910399,6902870368
6/29/1941,26484,1/1/2014,80052,6902990451,6902950425
6/28/1941,26485,1/1/2014,80042,6903070494,6903030473
6/27/1941,26486,1/1/2014,80033,6903150526,6903110510
6/26/1941,26487,1/1/2014,80023,6903230549,6903190538
6/25/1941,26488,1/1/2014,80013,6903310562,6903270556
6/24/1941,26489,1/1/2014,80003,6903390566,6903350564
6/23/1941,26490,1/1/2014,79994,6903470559,6903430563
6/22/1941,26491,1/1/2014,79984,6903550543,6903510551
6/21/1941,26492,1/1/2014,79974,6903630517,6903590530
6/20/1941,26493,1/1/2014,79964,6903710482,6903670499
6/19/1941,26494,1/1/2014,79955,6903790436,6903750459
6/18/1941,26495,1/1/2014,79945,6903870381,6903830409
6/17/1941,26496,1/1/2014,79935,6903950316,6903910348
6/16/1941,26497,1/1/2014,79925,6904030241,6903990279
6/15/1941,26498,1/1/2014,79916,6904110157,6904070199
6/14/1941,26499,1/1/2014,79906,6904190063,6904150110
6/13/1941,26500,1/1/2014,79896,6904269959,6904230011
6/12/1941,26501,1/1/2014,79886,6904349845,6904309902
6/11/1941,26502,1/1/2014,79877,6904429722,6904389783
6/10/1941,26503,1/1/2014,79867,6904509589,6904469655
6/9/1941,26504,1/1/2014,79857,6904589446,6904549517
6/8/1941,26505,1/1/2014,79847,6904669293,6904629370
6/7/1941,26506,1/1/2014,79838,6904749131,6904709212
6/6/1941,26507,1/1/2014,79828,6904828959,6904789045
6/5/1941,26508,1/1/2014,79818,6904908777,6904868868
6/4/1941,26509,1/1/2014,79808,6904988585,6904948681
6/3/1941,26510,1/1/2014,79799,6905068384,6905028485
6/2/1941,26511,1/1/2014,79789,6905148173,6905108279
6/1/1941,26512,1/1/2014,79779,6905227952,6905188063
5/31/1941,26513,1/1/2014,79770,6905307722,6905267837
5/30/1941,26514,1/1/2014,79760,6905387482,6905347602
5/29/1941,26515,1/1/2014,79750,6905467232,6905427357
5/28/1941,26516,1/1/2014,79740,6905546972,6905507102
5/27/1941,26517,1/1/2014,79731,6905626703,6905586838
5/26/1941,26518,1/1/2014,79721,6905706424,6905666563
5/25/1941,26519,1/1/2014,79711,6905786135,6905746279
5/24/1941,26520,1/1/2014,79701,6905865837,6905825986
5/23/1941,26521,1/1/2014,79692,6905945528,6905905682
5/22/1941,26522,1/1/2014,79682,6906025210,6905985369
5/21/1941,26523,1/1/2014,79672,6906104883,6906065047
5/20/1941,26524,1/1/2014,79663,6906184545,6906144714
5/19/1941,26525,1/1/2014,79653,6906264198,6906224372
5/18/1941,26526,1/1/2014,79643,6906343841,6906304020
5/17/1941,26527,1/1/2014,79633,6906423475,6906383658
5/16/1941,26528,1/1/2014,79624,6906503099,6906463287
5/15/1941,26529,1/1/2014,79614,6906582713,6906542906
5/14/1941,26530,1/1/2014,79604,6906662317,6906622515
5/13/1941,26531,1/1/2014,79595,6906741912,6906702114
5/12/1941,26532,1/1/2014,79585,6906821497,6906781704
5/11/1941,26533,1/1/2014,79575,6906901072,6906861284
5/10/1941,26534,1/1/2014,79566,6906980638,6906940855
5/9/1941,26535,1/1/2014,79556,6907060193,6907020415
5/8/1941,26536,1/1/2014,79546,6907139740,6907099966
5/7/1941,26537,1/1/2014,79536,6907219276,6907179508
5/6/1941,26538,1/1/2014,79527,6907298803,6907259039
5/5/1941,26539,1/1/2014,79517,6907378320,6907338561
5/4/1941,26540,1/1/2014,79507,6907457827,6907418073
5/3/1941,26541,1/1/2014,79498,6907537325,6907497576
5/2/1941,26542,1/1/2014,79488,6907616813,6907577069
5/1/1941,26543,1/1/2014,79478,6907696291,6907656552
4/30/1941,26544,1/1/2014,79469,6907775760,6907736025
4/29/1941,26545,1/1/2014,79459,6907855219,6907815489
4/28/1941,26546,1/1/2014,79449,6907934668,6907894943
4/27/1941,26547,1/1/2014,79440,6908014107,6907974387
4/26/1941,26548,1/1/2014,79430,6908093537,6908053822
4/25/1941,26549,1/1/2014,79420,6908172957,6908133247
4/24/1941,26550,1/1/2014,79410,6908252368,6908212662
4/23/1941,26551,1/1/2014,79401,6908331768,6908292068
4/22/1941,26552,1/1/2014,79391,6908411160,6908371464
4/21/1941,26553,1/1/2014,79381,6908490541,6908450850
4/20/1941,26554,1/1/2014,79372,6908569913,6908530227
4/19/1941,26555,1/1/2014,79362,6908649275,6908609594
4/18/1941,26556,1/1/2014,79352,6908728627,6908688951
4/17/1941,26557,1/1/2014,79343,6908807970,6908768299
4/16/1941,26558,1/1/2014,79333,6908887303,6908847636
4/15/1941,26559,1/1/2014,79323,6908966626,6908926965
4/14/1941,26560,1/1/2014,79314,6909045940,6909006283
4/13/1941,26561,1/1/2014,79304,6909125244,6909085592
4/12/1941,26562,1/1/2014,79294,6909204538,6909164891
4/11/1941,26563,1/1/2014,79285,6909283823,6909244181
4/10/1941,26564,1/1/2014,79275,6909363098,6909323461
4/9/1941,26565,1/1/2014,79265,6909442363,6909402731
4/8/1941,26566,1/1/2014,79256,6909521619,6909481991
4/7/1941,26567,1/1/2014,79246,6909600865,6909561242
4/6/1941,26568,1/1/2014,79236,6909680101,6909640483
4/5/1941,26569,1/1/2014,79227,6909759328,6909719715
4/4/1941,26570,1/1/2014,79217,6909838545,6909798937
4/3/1941,26571,1/1/2014,79207,6909917753,6909878149
4/2/1941,26572,1/1/2014,79198,6909996950,6909957351
4/1/1941,26573,1/1/2014,79188,6910076138,6910036544
3/31/1941,26574,1/1/2014,79178,6910155317,6910115728
3/30/1941,26575,1/1/2014,79169,6910234486,6910194901
3/29/1941,26576,1/1/2014,79159,6910313645,6910274065
3/28/1941,26577,1/1/2014,79149,6910392794,6910353219
3/27/1941,26578,1/1/2014,79140,6910471934,6910432364
3/26/1941,26579,1/1/2014,79130,6910551064,6910511499
3/25/1941,26580,1/1/2014,79121,6910630185,6910590624
3/24/1941,26581,1/1/2014,79111,6910709295,6910669740
3/23/1941,26582,1/1/2014,79101,6910788397,6910748846
3/22/1941,26583,1/1/2014,79092,6910867488,6910827942
3/21/1941,26584,1/1/2014,79082,6910946570,6910907029
3/20/1941,26585,1/1/2014,79072,6911025642,6910986106
3/19/1941,26586,1/1/2014,79063,6911104705,6911065174
3/18/1941,26587,1/1/2014,79053,6911183758,6911144232
3/17/1941,26588,1/1/2014,79043,6911262801,6911223280
3/16/1941,26589,1/1/2014,79034,6911341835,6911302318
3/15/1941,26590,1/1/2014,79024,6911420859,6911381347
3/14/1941,26591,1/1/2014,79014,6911499874,6911460366
3/13/1941,26592,1/1/2014,79005,6911578878,6911539376
3/12/1941,26593,1/1/2014,78995,6911657874,6911618376
3/11/1941,26594,1/1/2014,78986,6911736859,6911697366
3/10/1941,26595,1/1/2014,78976,6911815835,6911776347
3/9/1941,26596,1/1/2014,78966,6911894801,6911855318
3/8/1941,26597,1/1/2014,78957,6911973758,6911934280
3/7/1941,26598,1/1/2014,78947,6912052705,6912013232
3/6/1941,26599,1/1/2014,78937,6912131642,6912092174
3/5/1941,26600,1/1/2014,78928,6912210570,6912171106
3/4/1941,26601,1/1/2014,78918,6912289488,6912250029
3/3/1941,26602,1/1/2014,78909,6912368397,6912328943
3/2/1941,26603,1/1/2014,78899,6912447296,6912407846
3/1/1941,26604,1/1/2014,78889,6912526185,6912486741
2/28/1941,26605,1/1/2014,78880,6912605065,6912565625
2/27/1941,26606,1/1/2014,78870,6912683935,6912644500
2/26/1941,26607,1/1/2014,78860,6912762795,6912723365
2/25/1941,26608,1/1/2014,78851,6912841646,6912802221
2/24/1941,26609,1/1/2014,78841,6912920487,6912881067
2/23/1941,26610,1/1/2014,78832,6912999319,6912959903
2/22/1941,26611,1/1/2014,78822,6913078141,6913038730
2/21/1941,26612,1/1/2014,78812,6913156953,6913117547
2/20/1941,26613,1/1/2014,78803,6913235756,6913196355
2/19/1941,26614,1/1/2014,78793,6913314549,6913275153
2/18/1941,26615,1/1/2014,78784,6913393333,6913353941
2/17/1941,26616,1/1/2014,78774,6913472107,6913432720
2/16/1941,26617,1/1/2014,78764,6913550871,6913511489
2/15/1941,26618,1/1/2014,78755,6913629626,6913590249
2/14/1941,26619,1/1/2014,78745,6913708371,6913668998
2/13/1941,26620,1/1/2014,78736,6913787107,6913747739
2/12/1941,26621,1/1/2014,78726,6913865832,6913826470
2/11/1941,26622,1/1/2014,78716,6913944549,6913905191
2/10/1941,26623,1/1/2014,78707,6914023256,6913983902
2/9/1941,26624,1/1/2014,78697,6914101953,6914062604
2/8/1941,26625,1/1/2014,78688,6914180640,6914141296
2/7/1941,26626,1/1/2014,78678,6914259318,6914219979
2/6/1941,26627,1/1/2014,78668,6914337987,6914298652
2/5/1941,26628,1/1/2014,78659,6914416645,6914377316
2/4/1941,26629,1/1/2014,78649,6914495294,6914455970
2/3/1941,26630,1/1/2014,78640,6914573934,6914534614
2/2/1941,26631,1/1/2014,78630,6914652564,6914613249
2/1/1941,26632,1/1/2014,78620,6914731184,6914691874
1/31/1941,26633,1/1/2014,78611,6914809795,6914770490
1/30/1941,26634,1/1/2014,78601,6914888397,6914849096
1/29/1941,26635,1/1/2014,78592,6914966988,6914927692
1/28/1941,26636,1/1/2014,78582,6915045570,6915006279
1/27/1941,26637,1/1/2014,78572,6915124143,6915084857
1/26/1941,26638,1/1/2014,78563,6915202706,6915163424
1/25/1941,26639,1/1/2014,78553,6915281259,6915241982
1/24/1941,26640,1/1/2014,78544,6915359803,6915320531
1/23/1941,26641,1/1/2014,78534,6915438337,6915399070
1/22/1941,26642,1/1/2014,78525,6915516862,6915477599
1/21/1941,26643,1/1/2014,78515,6915595377,6915556119
1/20/1941,26644,1/1/2014,78505,6915673882,6915634629
1/19/1941,26645,1/1/2014,78496,6915752378,6915713130
1/18/1941,26646,1/1/2014,78486,6915830864,6915791621
1/17/1941,26647,1/1/2014,78477,6915909341,6915870103
1/16/1941,26648,1/1/2014,78467,6915987808,6915948575
1/15/1941,26649,1/1/2014,78458,6916066266,6916027037
1/14/1941,26650,1/1/2014,78448,6916144714,6916105490
1/13/1941,26651,1/1/2014,78438,6916223152,6916183933
1/12/1941,26652,1/1/2014,78429,6916301581,6916262367
1/11/1941,26653,1/1/2014,78419,6916380000,6916340791
1/10/1941,26654,1/1/2014,78410,6916458410,6916419205
1/9/1941,26655,1/1/2014,78400,6916536810,6916497610
1/8/1941,26656,1/1/2014,78391,6916615201,6916576006
1/7/1941,26657,1/1/2014,78381,6916693582,6916654392
1/6/1941,26658,1/1/2014,78372,6916771954,6916732768
1/5/1941,26659,1/1/2014,78362,6916850316,6916811135
1/4/1941,26660,1/1/2014,78352,6916928668,6916889492
1/3/1941,26661,1/1/2014,78343,6917007011,6916967840
1/2/1941,26662,1/1/2014,78333,6917085344,6917046178
1/1/1941,26663,1/1/2014,78324,6917163668,6917124506
12/31/1940,26664,1/1/2014,78314,6917241982,6917202825
12/30/1940,26665,1/1/2014,78305,6917320287,6917281135
12/29/1940,26666,1/1/2014,78295,6917398582,6917359435
12/28/1940,26667,1/1/2014,78286,6917476868,6917437725
12/27/1940,26668,1/1/2014,78276,6917555144,6917516006
12/26/1940,26669,1/1/2014,78266,6917633410,6917594277
12/25/1940,26670,1/1/2014,78257,6917711667,6917672539
12/24/1940,26671,1/1/2014,78247,6917789915,6917750791
12/23/1940,26672,1/1/2014,78238,6917868153,6917829034
12/22/1940,26673,1/1/2014,78228,6917946381,6917907267
12/21/1940,26674,1/1/2014,78219,6918024600,6917985490
12/20/1940,26675,1/1/2014,78209,6918102809,6918063704
12/19/1940,26676,1/1/2014,78200,6918181009,6918141909
12/18/1940,26677,1/1/2014,78190,6918259199,6918220104
12/17/1940,26678,1/1/2014,78181,6918337380,6918298289
12/16/1940,26679,1/1/2014,78171,6918415551,6918376465
12/15/1940,26680,1/1/2014,78162,6918493712,6918454632
12/14/1940,26681,1/1/2014,78152,6918571864,6918532788
12/13/1940,26682,1/1/2014,78143,6918650007,6918610936
12/12/1940,26683,1/1/2014,78133,6918728140,6918689073
12/11/1940,26684,1/1/2014,78123,6918806263,6918767202
12/10/1940,26685,1/1/2014,78114,6918884377,6918845320
12/9/1940,26686,1/1/2014,78104,6918962482,6918923430
12/8/1940,26687,1/1/2014,78095,6919040577,6919001529
12/7/1940,26688,1/1/2014,78085,6919118662,6919079619
12/6/1940,26689,1/1/2014,78076,6919196738,6919157700
12/5/1940,26690,1/1/2014,78066,6919274804,6919235771
12/4/1940,26691,1/1/2014,78057,6919352861,6919313833
