"country_popio","region","age_name","sex","pc_mean","agegr" 
"Comoros","Eastern Sub-Saharan Africa","50-54 years","Females",0.0643272,"50"
"Comoros","Eastern Sub-Saharan Africa","55-59 years","Females",0.0891562,"55"
"Comoros","Eastern Sub-Saharan Africa","60-64 years","Females",0.0879518,"60"
"Comoros","Eastern Sub-Saharan Africa","65-69 years","Females",0.0935293,"65"
"Comoros","Eastern Sub-Saharan Africa","70-74 years","Females",0.0895094,"70"
"Comoros","Eastern Sub-Saharan Africa","75-79 years","Females",0.0714371,"75"
"Comoros","Eastern Sub-Saharan Africa","80+ years","Females",0.0649233,"80"
"Comoros","Eastern Sub-Saharan Africa","50-69 years","Females",0.082448,"50"
"Comoros","Eastern Sub-Saharan Africa","70+ years","Females",0.0780058,"70"
"Comoros","Eastern Sub-Saharan Africa","30-34 years","Both sexes",0.0183322,"30"
"Comoros","Eastern Sub-Saharan Africa","35-39 years","Both sexes",0.0273305,"35"
"Comoros","Eastern Sub-Saharan Africa","40-44 years","Both sexes",0.0526977,"40"
"Comoros","Eastern Sub-Saharan Africa","45-49 years","Both sexes",0.0554869,"45"
"Comoros","Eastern Sub-Saharan Africa","50-54 years","Both sexes",0.0612506,"50"
"Comoros","Eastern Sub-Saharan Africa","55-59 years","Both sexes",0.0793806,"55"
"Comoros","Eastern Sub-Saharan Africa","60-64 years","Both sexes",0.0962,"60"
"Comoros","Eastern Sub-Saharan Africa","65-69 years","Both sexes",0.0990807,"65"
"Comoros","Eastern Sub-Saharan Africa","70-74 years","Both sexes",0.096066,"70"
"Comoros","Eastern Sub-Saharan Africa","75-79 years","Both sexes",0.0742558,"75"
"Comoros","Eastern Sub-Saharan Africa","80+ years","Both sexes",0.0664436,"80"
"Comoros","Eastern Sub-Saharan Africa","50-69 years","Both sexes",0.0815476,"50"
"Comoros","Eastern Sub-Saharan Africa","70+ years","Both sexes",0.0828982,"70"
"Djibouti","Eastern Sub-Saharan Africa","30-34 years","Males",0.0228,"30"
"Djibouti","Eastern Sub-Saharan Africa","35-39 years","Males",0.0321588,"35"
"Djibouti","Eastern Sub-Saharan Africa","40-44 years","Males",0.0489006,"40"
"Djibouti","Eastern Sub-Saharan Africa","45-49 years","Males",0.0676139,"45"
"Djibouti","Eastern Sub-Saharan Africa","50-54 years","Males",0.0907769,"50"
"Djibouti","Eastern Sub-Saharan Africa","55-59 years","Males",0.110479,"55"
"Djibouti","Eastern Sub-Saharan Africa","60-64 years","Males",0.131064,"60"
"Djibouti","Eastern Sub-Saharan Africa","65-69 years","Males",0.129234,"65"
"Djibouti","Eastern Sub-Saharan Africa","70-74 years","Males",0.0793138,"70"
"Djibouti","Eastern Sub-Saharan Africa","75-79 years","Males",0.0651581,"75"
"Djibouti","Eastern Sub-Saharan Africa","80+ years","Males",0.0499046,"80"
"Djibouti","Eastern Sub-Saharan Africa","50-69 years","Males",0.113619,"50"
"Djibouti","Eastern Sub-Saharan Africa","70+ years","Males",0.0698449,"70"
"Djibouti","Eastern Sub-Saharan Africa","30-34 years","Females",0.00327381,"30"
"Djibouti","Eastern Sub-Saharan Africa","35-39 years","Females",0.00615541,"35"
"Djibouti","Eastern Sub-Saharan Africa","40-44 years","Females",0.0182385,"40"
"Djibouti","Eastern Sub-Saharan Africa","45-49 years","Females",0.0266604,"45"
"Djibouti","Eastern Sub-Saharan Africa","50-54 years","Females",0.0407913,"50"
"Djibouti","Eastern Sub-Saharan Africa","55-59 years","Females",0.0631549,"55"
"Djibouti","Eastern Sub-Saharan Africa","60-64 years","Females",0.0642846,"60"
"Djibouti","Eastern Sub-Saharan Africa","65-69 years","Females",0.0692164,"65"
"Djibouti","Eastern Sub-Saharan Africa","70-74 years","Females",0.0782319,"70"
"Djibouti","Eastern Sub-Saharan Africa","75-79 years","Females",0.0759271,"75"
"Djibouti","Eastern Sub-Saharan Africa","80+ years","Females",0.0628751,"80"
"Djibouti","Eastern Sub-Saharan Africa","50-69 years","Females",0.0593377,"50"
"Djibouti","Eastern Sub-Saharan Africa","70+ years","Females",0.074283,"70"
"Djibouti","Eastern Sub-Saharan Africa","30-34 years","Both sexes",0.0132006,"30"
"Djibouti","Eastern Sub-Saharan Africa","35-39 years","Both sexes",0.0194865,"35"
"Djibouti","Eastern Sub-Saharan Africa","40-44 years","Both sexes",0.0344642,"40"
"Djibouti","Eastern Sub-Saharan Africa","45-49 years","Both sexes",0.0487481,"45"
"Djibouti","Eastern Sub-Saharan Africa","50-54 years","Both sexes",0.0679051,"50"
"Djibouti","Eastern Sub-Saharan Africa","55-59 years","Both sexes",0.0882688,"55"
"Djibouti","Eastern Sub-Saharan Africa","60-64 years","Both sexes",0.0989024,"60"
"Djibouti","Eastern Sub-Saharan Africa","65-69 years","Both sexes",0.0978641,"65"
"Djibouti","Eastern Sub-Saharan Africa","70-74 years","Both sexes",0.0788392,"70"
"Djibouti","Eastern Sub-Saharan Africa","75-79 years","Both sexes",0.0711772,"75"
"Djibouti","Eastern Sub-Saharan Africa","80+ years","Both sexes",0.0575338,"80"
"Djibouti","Eastern Sub-Saharan Africa","50-69 years","Both sexes",0.087435,"50"
"Djibouti","Eastern Sub-Saharan Africa","70+ years","Both sexes",0.0723119,"70"
"Eritrea","Eastern Sub-Saharan Africa","30-34 years","Males",0.0180754,"30"
"Eritrea","Eastern Sub-Saharan Africa","35-39 years","Males",0.028922,"35"
"Eritrea","Eastern Sub-Saharan Africa","40-44 years","Males",0.0477107,"40"
"Eritrea","Eastern Sub-Saharan Africa","45-49 years","Males",0.0443133,"45"
"Eritrea","Eastern Sub-Saharan Africa","50-54 years","Males",0.0546836,"50"
"Eritrea","Eastern Sub-Saharan Africa","55-59 years","Males",0.0504364,"55"
"Eritrea","Eastern Sub-Saharan Africa","60-64 years","Males",0.0610147,"60"
"Eritrea","Eastern Sub-Saharan Africa","65-69 years","Males",0.0503518,"65"
"Eritrea","Eastern Sub-Saharan Africa","70-74 years","Males",0.0378294,"70"
"Eritrea","Eastern Sub-Saharan Africa","75-79 years","Males",0.0210755,"75"
"Eritrea","Eastern Sub-Saharan Africa","80+ years","Males",0.0137926,"80"
"Eritrea","Eastern Sub-Saharan Africa","50-69 years","Males",0.0542511,"50"
"Eritrea","Eastern Sub-Saharan Africa","70+ years","Males",0.0287898,"70"
"Eritrea","Eastern Sub-Saharan Africa","30-34 years","Females",0.00253951,"30"
"Eritrea","Eastern Sub-Saharan Africa","35-39 years","Females",0.00430189,"35"
"Eritrea","Eastern Sub-Saharan Africa","40-44 years","Females",0.0153934,"40"
"Eritrea","Eastern Sub-Saharan Africa","45-49 years","Females",0.0106101,"45"
"Eritrea","Eastern Sub-Saharan Africa","50-54 years","Females",0.00943466,"50"
"Eritrea","Eastern Sub-Saharan Africa","55-59 years","Females",0.0273947,"55"
"Eritrea","Eastern Sub-Saharan Africa","60-64 years","Females",0.0170039,"60"
"Eritrea","Eastern Sub-Saharan Africa","65-69 years","Females",0.0121899,"65"
"Eritrea","Eastern Sub-Saharan Africa","70-74 years","Females",0.00656917,"70"
"Eritrea","Eastern Sub-Saharan Africa","75-79 years","Females",0.00503731,"75"
"Eritrea","Eastern Sub-Saharan Africa","80+ years","Females",0.00271165,"80"
"Eritrea","Eastern Sub-Saharan Africa","50-69 years","Females",0.0165553,"50"
"Eritrea","Eastern Sub-Saharan Africa","70+ years","Females",0.0052095,"70"
"Eritrea","Eastern Sub-Saharan Africa","30-34 years","Both sexes",0.0106117,"30"
"Eritrea","Eastern Sub-Saharan Africa","35-39 years","Both sexes",0.0165846,"35"
"Eritrea","Eastern Sub-Saharan Africa","40-44 years","Both sexes",0.0323788,"40"
"Eritrea","Eastern Sub-Saharan Africa","45-49 years","Both sexes",0.0285202,"45"
"Eritrea","Eastern Sub-Saharan Africa","50-54 years","Both sexes",0.0317024,"50"
"Eritrea","Eastern Sub-Saharan Africa","55-59 years","Both sexes",0.0383758,"55"
"Eritrea","Eastern Sub-Saharan Africa","60-64 years","Both sexes",0.0374274,"60"
"Eritrea","Eastern Sub-Saharan Africa","65-69 years","Both sexes",0.0289555,"65"
"Eritrea","Eastern Sub-Saharan Africa","70-74 years","Both sexes",0.0190973,"70"
"Eritrea","Eastern Sub-Saharan Africa","75-79 years","Both sexes",0.0107787,"75"
"Eritrea","Eastern Sub-Saharan Africa","80+ years","Both sexes",0.00608914,"80"
"Eritrea","Eastern Sub-Saharan Africa","50-69 years","Both sexes",0.0342314,"50"
"Eritrea","Eastern Sub-Saharan Africa","70+ years","Both sexes",0.0139037,"70"
"Ethiopia","Eastern Sub-Saharan Africa","30-34 years","Males",0.0111888,"30"
"Ethiopia","Eastern Sub-Saharan Africa","35-39 years","Males",0.0140015,"35"
"Ethiopia","Eastern Sub-Saharan Africa","40-44 years","Males",0.0288064,"40"
"Ethiopia","Eastern Sub-Saharan Africa","45-49 years","Males",0.0273547,"45"
"Ethiopia","Eastern Sub-Saharan Africa","50-54 years","Males",0.030217,"50"
"Ethiopia","Eastern Sub-Saharan Africa","55-59 years","Males",0.0302142,"55"
"Ethiopia","Eastern Sub-Saharan Africa","60-64 years","Males",0.0372218,"60"
"Ethiopia","Eastern Sub-Saharan Africa","65-69 years","Males",0.0389952,"65"
"Ethiopia","Eastern Sub-Saharan Africa","70-74 years","Males",0.0234659,"70"
"Ethiopia","Eastern Sub-Saharan Africa","75-79 years","Males",0.017415,"75"
"Ethiopia","Eastern Sub-Saharan Africa","80+ years","Males",0.0175404,"80"
"Ethiopia","Eastern Sub-Saharan Africa","50-69 years","Males",0.0339401,"50"
"Ethiopia","Eastern Sub-Saharan Africa","70+ years","Males",0.0204066,"70"
"Ethiopia","Eastern Sub-Saharan Africa","30-34 years","Females",0.00109457,"30"
"Ethiopia","Eastern Sub-Saharan Africa","35-39 years","Females",0.00228042,"35"
"Ethiopia","Eastern Sub-Saharan Africa","40-44 years","Females",0.0136758,"40"
"Ethiopia","Eastern Sub-Saharan Africa","45-49 years","Females",0.00907806,"45"
"Ethiopia","Eastern Sub-Saharan Africa","50-54 years","Females",0.00672865,"50"
"Ethiopia","Eastern Sub-Saharan Africa","55-59 years","Females",0.0179658,"55"
"Ethiopia","Eastern Sub-Saharan Africa","60-64 years","Females",0.00886128,"60"
"Ethiopia","Eastern Sub-Saharan Africa","65-69 years","Females",0.00655312,"65"
"Ethiopia","Eastern Sub-Saharan Africa","70-74 years","Females",0.00602367,"70"
"Ethiopia","Eastern Sub-Saharan Africa","75-79 years","Females",0.00522724,"75"
"Ethiopia","Eastern Sub-Saharan Africa","80+ years","Females",0.00387116,"80"
"Ethiopia","Eastern Sub-Saharan Africa","50-69 years","Females",0.00992274,"50"
"Ethiopia","Eastern Sub-Saharan Africa","70+ years","Females",0.0052844,"70"
"Ethiopia","Eastern Sub-Saharan Africa","30-34 years","Both sexes",0.00626426,"30"
"Ethiopia","Eastern Sub-Saharan Africa","35-39 years","Both sexes",0.00809856,"35"
"Ethiopia","Eastern Sub-Saharan Africa","40-44 years","Both sexes",0.0214952,"40"
"Ethiopia","Eastern Sub-Saharan Africa","45-49 years","Both sexes",0.0188878,"45"
"Ethiopia","Eastern Sub-Saharan Africa","50-54 years","Both sexes",0.0192937,"50"
"Ethiopia","Eastern Sub-Saharan Africa","55-59 years","Both sexes",0.0244781,"55"
"Ethiopia","Eastern Sub-Saharan Africa","60-64 years","Both sexes",0.0235346,"60"
"Ethiopia","Eastern Sub-Saharan Africa","65-69 years","Both sexes",0.0225835,"65"
"Ethiopia","Eastern Sub-Saharan Africa","70-74 years","Both sexes",0.0142614,"70"
"Ethiopia","Eastern Sub-Saharan Africa","75-79 years","Both sexes",0.0107528,"75"
"Ethiopia","Eastern Sub-Saharan Africa","80+ years","Both sexes",0.00968583,"80"
"Ethiopia","Eastern Sub-Saharan Africa","50-69 years","Both sexes",0.0224292,"50"
"Ethiopia","Eastern Sub-Saharan Africa","70+ years","Both sexes",0.0122012,"70"
"Kenya","Eastern Sub-Saharan Africa","30-34 years","Males",0.0160737,"30"
"Kenya","Eastern Sub-Saharan Africa","35-39 years","Males",0.0182083,"35"
"Kenya","Eastern Sub-Saharan Africa","40-44 years","Males",0.0232738,"40"
"Kenya","Eastern Sub-Saharan Africa","45-49 years","Males",0.0334234,"45"
"Kenya","Eastern Sub-Saharan Africa","50-54 years","Males",0.0504609,"50"
"Kenya","Eastern Sub-Saharan Africa","55-59 years","Males",0.0625699,"55"
"Kenya","Eastern Sub-Saharan Africa","60-64 years","Males",0.0777623,"60"
"Kenya","Eastern Sub-Saharan Africa","65-69 years","Males",0.0766171,"65"
"Kenya","Eastern Sub-Saharan Africa","70-74 years","Males",0.0592195,"70"
"Kenya","Eastern Sub-Saharan Africa","75-79 years","Males",0.0453855,"75"
"Kenya","Eastern Sub-Saharan Africa","80+ years","Males",0.027545,"80"
"Kenya","Eastern Sub-Saharan Africa","50-69 years","Males",0.0648925,"50"
"Kenya","Eastern Sub-Saharan Africa","70+ years","Males",0.0467989,"70"
"Kenya","Eastern Sub-Saharan Africa","30-34 years","Females",0.00131599,"30"
"Kenya","Eastern Sub-Saharan Africa","35-39 years","Females",0.00145575,"35"
"Kenya","Eastern Sub-Saharan Africa","40-44 years","Females",0.00500471,"40"
"Kenya","Eastern Sub-Saharan Africa","45-49 years","Females",0.00395804,"45"
"Kenya","Eastern Sub-Saharan Africa","50-54 years","Females",0.00905386,"50"
"Kenya","Eastern Sub-Saharan Africa","55-59 years","Females",0.0159662,"55"
"Kenya","Eastern Sub-Saharan Africa","60-64 years","Females",0.0133261,"60"
"Kenya","Eastern Sub-Saharan Africa","65-69 years","Females",0.0233923,"65"
"Kenya","Eastern Sub-Saharan Africa","70-74 years","Females",0.0269102,"70"
"Kenya","Eastern Sub-Saharan Africa","75-79 years","Females",0.0347777,"75"
"Kenya","Eastern Sub-Saharan Africa","80+ years","Females",0.0163328,"80"
"Kenya","Eastern Sub-Saharan Africa","50-69 years","Females",0.0152056,"50"
"Kenya","Eastern Sub-Saharan Africa","70+ years","Females",0.0264368,"70"
"Kenya","Eastern Sub-Saharan Africa","30-34 years","Both sexes",0.00914653,"30"
"Kenya","Eastern Sub-Saharan Africa","35-39 years","Both sexes",0.0111537,"35"
"Kenya","Eastern Sub-Saharan Africa","40-44 years","Both sexes",0.0156997,"40"
"Kenya","Eastern Sub-Saharan Africa","45-49 years","Both sexes",0.0209251,"45"
"Kenya","Eastern Sub-Saharan Africa","50-54 years","Both sexes",0.0337826,"50"
"Kenya","Eastern Sub-Saharan Africa","55-59 years","Both sexes",0.0418741,"55"
"Kenya","Eastern Sub-Saharan Africa","60-64 years","Both sexes",0.0489375,"60"
"Kenya","Eastern Sub-Saharan Africa","65-69 years","Both sexes",0.05019,"65"
"Kenya","Eastern Sub-Saharan Africa","70-74 years","Both sexes",0.0437948,"70"
"Kenya","Eastern Sub-Saharan Africa","75-79 years","Both sexes",0.0400804,"75"
"Kenya","Eastern Sub-Saharan Africa","80+ years","Both sexes",0.0215949,"80"
"Kenya","Eastern Sub-Saharan Africa","50-69 years","Both sexes",0.04289,"50"
"Kenya","Eastern Sub-Saharan Africa","70+ years","Both sexes",0.0367281,"70"
"Madagascar","Eastern Sub-Saharan Africa","30-34 years","Males",0.0677201,"30"
"Madagascar","Eastern Sub-Saharan Africa","35-39 years","Males",0.0823992,"35"
"Madagascar","Eastern Sub-Saharan Africa","40-44 years","Males",0.0973521,"40"
"Madagascar","Eastern Sub-Saharan Africa","45-49 years","Males",0.113829,"45"
"Madagascar","Eastern Sub-Saharan Africa","50-54 years","Males",0.121695,"50"
"Madagascar","Eastern Sub-Saharan Africa","55-59 years","Males",0.138986,"55"
"Madagascar","Eastern Sub-Saharan Africa","60-64 years","Males",0.126338,"60"
"Madagascar","Eastern Sub-Saharan Africa","65-69 years","Males",0.133822,"65"
"Madagascar","Eastern Sub-Saharan Africa","70-74 years","Males",0.107625,"70"
"Madagascar","Eastern Sub-Saharan Africa","75-79 years","Males",0.0870561,"75"
"Madagascar","Eastern Sub-Saharan Africa","80+ years","Males",0.059609,"80"
"Madagascar","Eastern Sub-Saharan Africa","50-69 years","Males",0.12948,"50"
"Madagascar","Eastern Sub-Saharan Africa","70+ years","Males",0.0892321,"70"
"Madagascar","Eastern Sub-Saharan Africa","30-34 years","Females",0.0114996,"30"
"Madagascar","Eastern Sub-Saharan Africa","35-39 years","Females",0.019293,"35"
"Madagascar","Eastern Sub-Saharan Africa","40-44 years","Females",0.0330281,"40"
"Madagascar","Eastern Sub-Saharan Africa","45-49 years","Females",0.037463,"45"
"Madagascar","Eastern Sub-Saharan Africa","50-54 years","Females",0.0410094,"50"
"Madagascar","Eastern Sub-Saharan Africa","55-59 years","Females",0.0567305,"55"
"Madagascar","Eastern Sub-Saharan Africa","60-64 years","Females",0.0402079,"60"
"Madagascar","Eastern Sub-Saharan Africa","65-69 years","Females",0.0326828,"65"
"Madagascar","Eastern Sub-Saharan Africa","70-74 years","Females",0.0265916,"70"
"Madagascar","Eastern Sub-Saharan Africa","75-79 years","Females",0.0207394,"75"
"Madagascar","Eastern Sub-Saharan Africa","80+ years","Females",0.0150589,"80"
"Madagascar","Eastern Sub-Saharan Africa","50-69 years","Females",0.0427928,"50"
"Madagascar","Eastern Sub-Saharan Africa","70+ years","Females",0.021916,"70"
"Madagascar","Eastern Sub-Saharan Africa","30-34 years","Both sexes",0.0416075,"30"
"Madagascar","Eastern Sub-Saharan Africa","35-39 years","Both sexes",0.0514772,"35"
"Madagascar","Eastern Sub-Saharan Africa","40-44 years","Both sexes",0.0672612,"40"
"Madagascar","Eastern Sub-Saharan Africa","45-49 years","Both sexes",0.0795519,"45"
